,_corrupt_record,asin,brand,categories,description,imUrl,price,related,salesRank,title
82,,0001062395,,[['Books']],,http://ecx.images-amazon.com/images/I/6103qtYQ5FL._SL500_.jpg,,"Row(also_bought=None, also_viewed=['0394837541'], bought_together=None, buy_after_viewing=['0394844130', '0448452030'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=4554456, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",star wars a pop-up book
83,,0001473905,,[['Books']],--This text refers to thePaperbackedition.,http://ecx.images-amazon.com/images/I/61KPC59B81L.jpg,2.99,"Row(also_bought=['1614271046', '1169298273', 'B000872ZB2', '0766177467', '0001472933', '1562294512', '1414336241', 'B000GGTK2M', '1475009771', '1605200638', '160386489X', '1169723578', 'B000ALVEHM'], also_viewed=None, bought_together=None, buy_after_viewing=['1603864830', '160386489X', '1614271046', '1475009771'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=1536630, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Rightly Dividing the Word
84,,000047715X,,[['Books']],,http://ecx.images-amazon.com/images/I/41P1Pouu-9L.jpg,41.22,"Row(also_bought=['1938245008', '1451121180', '0781778239', '160978880X', '0199985871', '1451193785', '0199948941', 'B00AG3QDWU', '1451109849', '1455706922', '098529650X', '0071771956', '1934465437', '007174889X', '0071603891', '0071806334', '1932703640', '1616690135', '1605477311', '1930808747', '1607148439', '1934465542', '007174519X', '193824513X', '0763764051', '0912912065', 'B008CJ6A0K', 'B000F4UOXY', 'B002DW12NC', '193080878X', '089203579X', '0071496130', '1609133609', '0071346821', '0323079326', '0323074448', '007179302X', '0071716726', '1934465275', '1934465259', '0387356649', '0964519143', '143771367X', 'B00062N428', '0071712976', 'B001NMT6N6', 'B0009NXNQ6'], also_viewed=None, bought_together=None, buy_after_viewing=['1938245008', '1934465542', '193824513X', '1451193785'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=274390, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Mksap 16 Audio Companion: Medical Knowledge Self-Assessment Program
85,,0001386301,,[['Books']],,http://ecx.images-amazon.com/images/I/81ayhE3K30L.jpg,,"Row(also_bought=['0448092905', '0448400448', '044840043X', '0448408333', '0001923471'], also_viewed=None, bought_together=None, buy_after_viewing=['0448092905', '0448092891', '0448400448', '044840043X'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=2451796, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",The Things in Mouldy Manor (Spooky Pop Ups)
86,,0001536338,,[['Books']],,http://ecx.images-amazon.com/images/I/51lITheXdiL.jpg,12.6,,"Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=5418087, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Call Upon the Lord
87,,0001720104,,[['Books']],,http://ecx.images-amazon.com/images/I/51TZQYZDJ9L.jpg,,,"Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=7924031, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",MR. PLOD AND THE STOLEN BICYCLE (TOY TOWN STORIES)
88,"{'asin': '0001714546', 'categories': [['Books']], 'description': 'Illustrated in full color. ""Wings! Wings! Wings! They are wonderful flying things..."" Come join Marc Brown for a wacky, whimsical whirl through the world of winged things. Kids will learn about creatures and things that have wings and - equally as important - those that don\'t. ""Wings are on eagles. Never on beagles. Always on ducks. Never on trucks. Wings on chairs. Never on bears..."" Brown\'s dazzling, bold art perfectly complements his easy-to-read rhyming text giving this spiffy reissue a truly nifty set ofsaleswings!&#160;&#160;--This text refers to an out of print or unavailable edition of this title.', 'title': 'Wings on Things (Bright and Early Books)', 'price': 8.09, 'salesRank': {'Books': 2806916}, 'imUrl': 'http://ecx.images-amazon.com/images/I/51RA5485J4L.jpg', 'related': {'also_viewed': ['0679882820', '0394829131', '0394823958', '0394831284', '0394826876', '0394827198', '0375824928', '0679881298', '0679890483', '0394871804', '0375824936', '0394800389', '0394839102', '067988632X', '0394800907', '0394800281', '0394822862', '0394829204', '0394824903', '0394800915', '0803731957', '0679887059', '0375800999', '0394800877', '0394800362', '0679888101', '0394800788', '0449810828', '0679882839', '039480001X', '0679886303', '039482492X', '030797586X', '0679894268', '0394800230', '0679853006', '0375812407', '0394800176', '0060245867', '0394826922', '0375851569', '0679805273'], 'buy_after_viewing': ['0394824903', '0679882820', '0375828826', '067988632X']}}",,,,,,,,,
89,,0001720252,,[['Books']],,http://ecx.images-amazon.com/images/I/51FKWNPBRPL.jpg,4.49,"Row(also_bought=None, also_viewed=['0679882812', '0375833870', '0679882839', '0394800133'], bought_together=None, buy_after_viewing=['0679882812', '0671449044', '0394800303', '0679882820'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=3637878, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Dr.Seuss's ABC (Bright &amp; Early Board Books)
90,,0001371037,,[['Books']],,http://ecx.images-amazon.com/images/I/41KAlz21cRL.jpg,,,"Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=3273740, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Hilda Boswell's Treasury of Poetry
91,,0001516035,,"[['Movies & TV', 'Movies']]",Worship with Don Moen [VHS],http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,19.99,"Row(also_bought=['B00000FAC8', 'B00004YS5C'], also_viewed=None, bought_together=None, buy_after_viewing=None)","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=None, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=435882, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Worship with Don Moen [VHS]
92,,0001621076,,[['Books']],,http://ecx.images-amazon.com/images/I/91LasvmncIL.jpg,,,,Our Friend Jennings
93,"{'asin': '0001839225', 'categories': [['Books']], 'description': '""!the most researched-crammed fantasy ever set before small children!"" Sunday Times Magazine', 'title': 'Spring Story (Brambly Hedge)', 'price': 7.99, 'salesRank': {'Books': 738272}, 'imUrl': 'http://ecx.images-amazon.com/images/I/61qIWAs9HxL.jpg', 'related': {'also_bought': ['0399207457', '0689830599', '0689830572', '0001840851', '0689831714', '0689830912', '0001937391', '1499328753', '0312085125', '0001983679', '0964484609', '0689811624', '0007371667', '0006640664', '0006640672', '0811855201', '0310715059', '1932012974', '0738216852', '0140505393'], 'buy_after_viewing': ['0007371667', '0001840851', '0689830599', '0007581602']}}",,,,,,,,,
94,,0001501348,,"[['CDs & Vinyl', 'Christian', 'Pop & Contemporary'], ['CDs & Vinyl', 'Christian', 'Praise & Worship'], ['CDs & Vinyl', 'Gospel']]","Lenny LeBlanc, Alex Acuna, Justo Almario, Tom Brooks, Abraham Laboriel, Chester Thompson",http://ecx.images-amazon.com/images/I/412JH6CMZ5L._SY300_.jpg,,"Row(also_bought=['6303646611', 'B000002C45', '6303908845', '6304326335', '8472000516', '8472000389'], also_viewed=['B000002C45', '6303908845'], bought_together=None, buy_after_viewing=None)","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=None, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=359265, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Lift Him Up With Ron Kenoly [VHS]
95,,0001384163,,[['Books']],"&#8220;Soft pastel illustrations lend a friendly, calm feeling to the adventures.&#8221; --Publisher Weekly",http://ecx.images-amazon.com/images/I/51NRP9JWN3L.jpg,8.99,"Row(also_bought=None, also_viewed=['000717134X', '0007171285', '0007171331', '0001360000', '0007347049', '0007171366', '076364563X', '0007171315', '0001374761', '0007149697', '0007117523', '0399226907', '0006617999'], bought_together=None, buy_after_viewing=['000717134X', '0007171285', '0007171331', '0007167059'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=3057822, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Mog and Me (Mog the Cat Board Books)
96,,0001944959,,[['Books']],,http://ecx.images-amazon.com/images/I/61qtGCCUX%2BL.jpg,,,"Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=4727390, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Worms Wiggle
97,"{'asin': '0001837397', 'categories': [['Books']], 'description': '""!the most research-crammed fantasy ever set before small children!"" Sunday Times Magazine', 'title': 'Autumn Story Brambly Hedge', 'price': 7.99, 'salesRank': {'Books': 1133514}, 'imUrl': 'http://ecx.images-amazon.com/images/I/61SVJoaIhlL.jpg', 'related': {'also_bought': ['0001839225', '0689830572', '0689830599', '0001840851', '0689831714', '0001937391', '0689830912', '0007371667', '0001983679', '0312085125', '0006640664', '0375829288', '0745917437', '0006640672', '3825170101', '0006645887'], 'buy_after_viewing': ['0007581602', '0007371667', '0001840851', '0001839225']}}",,,,,,,,,
98,,0001944541,,[['Books']],,http://ecx.images-amazon.com/images/I/61Eytup9aFL.jpg,,,"Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=9607278, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=None, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",SuperTed and the Goldmine
99,,0000791156,,"[['Movies & TV', 'Movies']]","You can flow effortlessly and powerfully in the gifts of the Holy Spirit today! Join Joseph Prince as he expounds on the nine gifts of the Holy Spirit and be encouraged to know that every believer-including you-can operate in these grace gifts. Understand how the Spirit leads you in using these gifts and why ministering in love is so important. Discover the secret to stepping out in faith and love, and moving super-naturally in the Spirit. Find out also what your gifts are and how to flow in them. Whether it's in the area of your family, ministry or work, the messages in this powerful DVD resource will stir your faith and help you to operate and minister in the power of the Holy Spirit! 6-DVD Set(7 Sermons-approx. total duration: 5hr 47min)",http://ecx.images-amazon.com/images/I/41VOn2LBVJL.jpg,13.62,"Row(also_bought=['1606830090', '1616385898', '1616384492', '1606833553', '1621362507', '1621360105', '145555314X', '1455557137', '0020110006', '9810535384'], also_viewed=None, bought_together=None, buy_after_viewing=['0020110006', '1616384492'])","Row(Appliances=None, Arts, Crafts & Sewing=None, Automotive=None, Baby=None, Beauty=None, Books=None, Camera &amp; Photo=None, Cell Phones & Accessories=None, Clothing=None, Computers & Accessories=None, Electronics=None, Gift Cards Store=None, Grocery & Gourmet Food=None, Health & Personal Care=None, Home &amp; Kitchen=None, Home Improvement=None, Industrial & Scientific=None, Jewelry=None, Kitchen & Dining=None, Magazines=None, Movies & TV=350631, Music=None, Musical Instruments=None, Office Products=None, Patio, Lawn & Garden=None, Pet Supplies=None, Prime Pantry=None, Shoes=None, Software=None, Sports &amp; Outdoors=None, Toys & Games=None, Video Games=None, Watches=None)",Spirit Led-Moving By Grace In The Holy Spirit's Gifts
